"Category","Brand","Product Name","SKU","Price (EGP)","Product URL","Image URL"
"Men Fragrance","GIORGIO ARMANI","STRONGER WITH YOU EAU DE PARFUM AMBER - 100ML","3614274708400","8000","https://mazaya.eg/en/stronger-with-you-eau-de-parfum-amber-100ml","https://www.mazaya.eg/media/catalog/product/3/6/3614274708400-1.png?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","STRONGER WITH YOU PARFUM","STRONGER WITH YOU PARFUM","5900","https://mazaya.eg/en/stronger-with-you-parfum","https://www.mazaya.eg/media/catalog/product/g/a/ga_2025_ea-swy-parfum_100ml_3614274219579_rvb-4000_1.png?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","Armani Code Eau de Parfum","Armani Code Eau de Parfum","7200","https://mazaya.eg/en/armani-code-eau-de-parfum","https://www.mazaya.eg/media/catalog/product/c/o/copy_of_copy_of_ga_2024_armani-code-edp_75ml_3614273636414_rvb-4000.jpg?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","GA NEW CODE EDT V","GA NEW CODE EDT V","6500","https://mazaya.eg/en/ga-new-code-edt-v","https://www.mazaya.eg/media/catalog/product/g/a/ga_2023_armani-code-edt_75ml_3614273636568_rvb-4000.png?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","Armani Code Le Parfum","Armani Code Le Parfum","8800","https://mazaya.eg/en/armani-code-parfum","https://www.mazaya.eg/media/catalog/product/g/a/ga_2022_armani-code-parfum_125ml_3614273604932_rvb-4000-photoroom_2_1.png?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","You Absolutely ","YOU ABSOLUTELY","5700","https://mazaya.eg/en/you-absolutely123455-html12","https://www.mazaya.eg/media/catalog/product/a/r/armani_1a.jpg?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","Stronger With You Intensely Eau de Parfum","Armani Stronger With You Intensely EDP","7200","https://mazaya.eg/en/emporio-armani-stronger-with-you-intensely-edp123455-html12","https://www.mazaya.eg/media/catalog/product/1/3/13_5.jpg?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","Stronger With You AMBER EDP","3614273762137","5600","https://mazaya.eg/en/stronger-with-you-amber-edp","https://www.mazaya.eg/media/catalog/product/3/6/3614273762137.jpg?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","EMPORIO ARMANI STRONGER WITH YOU INTENSELY 30ML","3614272225695","3700","https://mazaya.eg/en/emporio-armani-stronger-with-you-intensely-30ml","https://www.mazaya.eg/media/catalog/product/1/3/131175384-1.jpg?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","STRONGER WITH YOU TOBACCO","3614274040067","7500","https://mazaya.eg/en/stronger-with-you-tobacco","https://www.mazaya.eg/media/catalog/product/g/a/ga_2024_ea-swy-tobacco_100ml_bf_3614274040067_rvb-4000r.png?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","Armani Code Parfum Refill 150ML","3614273604895","8800","https://mazaya.eg/en/armani-code-parfum-refill-150ml","https://www.mazaya.eg/media/catalog/product/3/6/3614273604895.jpg?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","Acqua Di Gio EDP Refill 150 ML","3614273662413","5600","https://mazaya.eg/en/acqua-di-gio-eau-de-parfum-refill-150-ml","https://www.mazaya.eg/media/catalog/product/2/_/2_3_3-photoroom.png-photoroom_1.png?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","Aqua Di Gio Eau de Parfum","Aqua Di Gio Eau de Parfum","6300","https://mazaya.eg/en/aqua-di-gio-eau-de-parfum","https://www.mazaya.eg/media/catalog/product/2/_/2_2_3resize_.jpg?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","Code Eau de Parfum","ARMANI CODE EDP","5600","https://mazaya.eg/en/armani-code-edp-23123455-html12","https://www.mazaya.eg/media/catalog/product/c/o/code-men-edp-spray-60-ml_1.jpg?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","Acqua Di Gio Profondo Eau de Parfum","Acqua Di Gio Profondo EDP","6700","https://mazaya.eg/en/acqua-di-gio-profondo-edp123455-html12","https://www.mazaya.eg/media/catalog/product/1/_/1_2_3.jpg?store=en&image-type=small_image"
"Men Fragrance","GIORGIO ARMANI","Acqua Di Gio Eau de Toilette","Giorgio Armani Acqua Di Gio for Men EDT","6500","https://mazaya.eg/en/aqua-de-gio-man-edt123455-html12","https://www.mazaya.eg/media/catalog/product/a/q/aqua_de_gio_man_100_ml_edt.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Asad Elixir 100 ml","6290362346548","1785","https://mazaya.eg/en/spray-asad-elixir-100-ml","https://www.mazaya.eg/media/catalog/product/6/2/6290362346548_1.png?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Khamrah DUKHAN 100ml","6290362342373","2130","https://mazaya.eg/en/spray-khamrah-dukhan-100ml","https://www.mazaya.eg/media/catalog/product/u/n/untitled-1_15_1.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray His Confession 100 ml.","6290360599113","2530","https://mazaya.eg/en/spray-his-confession-100-ml","https://backend.mazaya.eg/static/version1776156351/frontend/Magento/luma/en_US/Magento_Catalog/images/product/placeholder/small_image.jpg"
"Men Fragrance","Lattafa","Spray The Kingdom Man 100ml","6290360598345","1955","https://mazaya.eg/en/spray-the-kingdom-man-100ml","https://www.mazaya.eg/media/catalog/product/k/i/kingdom-men-1.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Maahir 100 ML","6291107456744","2070","https://mazaya.eg/en/spray-maahir-100-ml","https://www.mazaya.eg/media/catalog/product/m/a/maahir-1.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Maahir Legacy 100 Ml","6290360590189","2070","https://mazaya.eg/en/spray-maahir-legacy-100-ml","https://www.mazaya.eg/media/catalog/product/m/a/maahir_legacy-1.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Asad Bourbon  100 Ml","6290362340362","1805","https://mazaya.eg/en/spray-asad-bourbon-100-ml","https://www.mazaya.eg/media/catalog/product/a/s/asad-bourbon-6290362340362.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Fakhar Lattafa Man 100 ML","6291107456058","1495","https://mazaya.eg/en/spray-fakhar-lattafa-man-100-ml","https://www.mazaya.eg/media/catalog/product/6/2/6291107456058---.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Khamrah Qahwa 100 Ml","6290360593661","2045","https://mazaya.eg/en/spray-khamrah-qahwa-100-ml","https://www.mazaya.eg/media/catalog/product/k/h/khamra_qahwa.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Khamrah 100 ML","6291108737194","2045","https://mazaya.eg/en/spray-khamrah-100-ml","https://www.mazaya.eg/media/catalog/product/k/h/khamra.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Badee Al Oud Sublime 100 ML","6290360593142","1840","https://mazaya.eg/en/spray-badee-al-oud-sublime-100-ml","https://www.mazaya.eg/media/catalog/product/b/a/badee_el_oud_suplime.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Asad 100 Ml","6291108735411","1555","https://mazaya.eg/en/spray-asad-100-ml","https://www.mazaya.eg/media/catalog/product/a/s/asad-01.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Ana Abiyedh 60 Ml","6291106066890","1095","https://mazaya.eg/en/spray-ana-abiyedh-60-ml","https://www.mazaya.eg/media/catalog/product/a/n/ana_el_abiyad.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","LATTAFA PRIDE Spray Al Ameed Silver 100ml","6291108738252","2130","https://mazaya.eg/en/lattafa-pride-spray-al-ameed-silver-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6291108738252.jpeg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","LATTAFA PRIDE Spray Ishq Al Shuyukh Gold 100ml","6291108738665","2130","https://mazaya.eg/en/lattafa-pride-spray-ishq-al-shuyukh-gold-100ml","https://www.mazaya.eg/media/catalog/product/i/s/ishq_al_shuyukh_gold-1.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Hayaati Al Maleky 100 Ml","6291108734056","1030","https://mazaya.eg/en/spray-hayaati-al-maleky-100-ml","https://www.mazaya.eg/media/catalog/product/h/a/hayaati_al_maleky-1.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Sheikh Al Shuyukh Luxe Edition 100 Ml","6291106063981","980","https://mazaya.eg/en/spray-sheikh-al-shuyukh-luxe-edition-100-ml","https://www.mazaya.eg/media/catalog/product/s/h/sheikh_al_shuyukh_luxe_edition-1.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Qimmah Man 100 Ml","6291107450582","980","https://mazaya.eg/en/spray-qimmah-man-100-ml","https://www.mazaya.eg/media/catalog/product/q/i/qimmah_man-1.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Qaed Al Fursan Unlimited 90ml","6291108739020","920","https://mazaya.eg/en/spray-qaed-al-fursan-unlimited-90ml","https://www.mazaya.eg/media/catalog/product/q/a/qaed_al_fursan_unlimited-1.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Raghba for Man 100 Ml + 50 Ml Deo","6291106060065","890","https://mazaya.eg/en/spray-raghba-for-man-100-ml-50-ml-deo","https://backend.mazaya.eg/static/version1776156351/frontend/Magento/luma/en_US/Magento_Catalog/images/product/placeholder/small_image.jpg"
"Men Fragrance","Lattafa","Spray Asad Zanzibar 100ml","6290360598666","1580","https://mazaya.eg/en/spray-asad-zanzibar-100ml","https://www.mazaya.eg/media/catalog/product/a/s/asad_zanzibar-1.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Al Nashama 100ml","6290360591544","1840","https://mazaya.eg/en/spray-al-nashama-100ml","https://www.mazaya.eg/media/catalog/product/a/l/al-nashama-1.jpeg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Ramz Lattafa Silver 100 Ml","6291106066722","980","https://mazaya.eg/en/spray-ramz-lattafa-silver-100-ml","https://www.mazaya.eg/media/catalog/product/r/a/ramz_lattafa_silver_-1.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Perfumed Spray Target Homme 250 Ml","6291107456133","140","https://mazaya.eg/en/perfumed-spray-target-homme-250-ml","https://www.mazaya.eg/media/catalog/product/6/2/6291107456133_qvwhjg7vakreeuhu.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Precious Moments 100 Ml","6291106062175","795","https://mazaya.eg/en/spray-precious-moments-100-ml","https://www.mazaya.eg/media/catalog/product/6/2/6291106062175_gjsw1pat6fdpsrqc.jpg?store=en&image-type=small_image"
"Men Fragrance","Lattafa","Spray Badee Al Oud Amethyst 100ml","6291108733875","1840","https://mazaya.eg/en/spray-badee-al-oud-amethyst-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6291108733875.png?store=en&image-type=small_image"
"Men Fragrance","Valentino ","Valentino Born In Roma Uomo Rendez-Vous Ivory EDT 100ml","3614274337341","8800","https://mazaya.eg/en/valentino-born-in-roma-uomo-rendez-vous-ivory-edt-100ml","https://www.mazaya.eg/media/catalog/product/3/6/3614274337341-3.png?store=en&image-type=small_image"
"Men Fragrance","Valentino ","Born in Roma Uomo Green Stravaganza","Born in Roma Uomo Green Stravaganza","6700","https://mazaya.eg/en/born-in-roma-uomo-green-stravaganza","https://www.mazaya.eg/media/catalog/product/v/a/valentino-uomo-born-in-roma-green-stravaganza-768x768.jpg?store=en&image-type=small_image"
"Men Fragrance","Valentino ","BIRoma UOMO Man 100 ML","3614272761469","7900","https://mazaya.eg/en/biroma-uomo-man-100-ml","https://www.mazaya.eg/media/catalog/product/3/6/3614272761469_1_.jpg?store=en&image-type=small_image"
"Men Fragrance","Valentino ","UOMO BORN IN ROMA EAU DE TOILETTE - 50ml","3614272761452","6700","https://mazaya.eg/en/uomo-born-in-roma-eau-de-toilette","https://www.mazaya.eg/media/catalog/product/2/1/213_1_4.jpg?store=en&image-type=small_image"
"Men Fragrance","Valentino ","UOMO BORN IN ROMA YELLOW DREAM EAU DE TOILETTE","UOMO BORN IN ROMA YELLOW DREAM EAU DE TOILETTE","7900","https://mazaya.eg/en/uomo-born-in-roma-yellow-dream-eau-de-toilette","https://www.mazaya.eg/media/catalog/product/v/a/valentino_fragrance_-_uomo_-_bir_yd_-_3614273261425_-_packshot_front_view_100ml.jpg?store=en&image-type=small_image"
"Men Fragrance","Valentino ","UOMO BORN IN ROMA YELLOW DREAM 50 ML SET","3614273261432","6700","https://mazaya.eg/en/uomo-born-in-roma-yellow-dream-eau-de-toilette-50-ml","https://www.mazaya.eg/media/catalog/product/3/6/3614273261432_5.jpg?store=en&image-type=small_image"
"Men Fragrance","Valentino ","UOMO BORN IN ROMA CORAL FANTASY EAU DE TOILETTE - 50ML","3614273672122","6700","https://mazaya.eg/en/uomo-born-in-roma-coral-fantasy-eau-de-toilette","https://www.mazaya.eg/media/catalog/product/1/2/12.jpg?store=en&image-type=small_image"
"Men Fragrance","Valentino ","Born in Roma Uomo Extradose 100ml","3614274350739","8800","https://mazaya.eg/en/born-in-roma-uomo-extradose-100ml","https://www.mazaya.eg/media/catalog/product/3/6/3614274350739-main.jpg?store=en&image-type=small_image"
"Men Fragrance","Valentino ","UOMO INTENSE EDP 100ML","3614272732278","8000","https://mazaya.eg/en/uomo-intense-edp-100ml","https://www.mazaya.eg/media/catalog/product/v/a/valentino_21_-_gamme_new_capot_-_uomo_intense_100ml_-_flacon_etui_-_ec2_dhd_.jpg?store=en&image-type=small_image"
"Men Fragrance","Valentino ","Garavani Men Uomo EDT","3614272732209","7700","https://mazaya.eg/en/garavani-men-uomo-edt","https://www.mazaya.eg/media/catalog/product/3/6/3614272732209.jpg?store=en&image-type=small_image"
"Men Fragrance","Valentino ","Valentino BIR UOMO EDP INTENSE Man","Valentino BIR UOMO EDP INTENSE Man","7200","https://mazaya.eg/en/valentino-bir-uomo-edp-intense-man","https://www.mazaya.eg/media/catalog/product/3/6/3614273790833_1.jpg?store=en&image-type=small_image"
"Men Fragrance","Valentino ","VALENTINO UOMO INTENSE EAU DE PARFUM - 50ml","3614272731899","7000","https://mazaya.eg/en/valentino-uomo-intense-eau-de-parfum","https://www.mazaya.eg/media/catalog/product/1/_/1_9_3.jpg?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","MYSLF LABSOLU","MYSLF LABSOLU","8200","https://mazaya.eg/en/myslf-labsolu","https://www.mazaya.eg/media/catalog/product/3/6/3614274329384_2_.png?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","Y LE PARFUM","Y LE PARFUM-1","8200","https://mazaya.eg/en/y-le-parfum","https://www.mazaya.eg/media/catalog/product/l/f/lf113500_ysl_dmi_fram_y_le-parfum_reno_packshot_threequarter_100ml_03614274266801_rgb.jpg?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","MYSLF Refill V150ML","3614273852807","8500","https://mazaya.eg/en/myslf-refill-v150ml","https://www.mazaya.eg/media/catalog/product/3/6/3614273852807.jpg?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","Y EDP REFILL 150ML","3614274057348","8700","https://mazaya.eg/en/y-edp-refill-150ml","https://www.mazaya.eg/media/catalog/product/3/6/3614274057348_3.jpg?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","MYSLF LE PARFUM","MYSLF LE PARFUM","8000","https://mazaya.eg/en/myslf-le-parfum","https://www.mazaya.eg/media/catalog/product/m/y/myslf_le_parfum_100ml_3614274114645_1_1.jpg?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","YSL MYSLF EDP","YSL MYSLF EDP","7200","https://mazaya.eg/en/ysl-myslf-edp","https://www.mazaya.eg/media/catalog/product/y/s/ysl_dmi_fram_myslf_edp_digital-still-life_range-on-the-floor_square_3000x3000px_rgb_2.jpg?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","Y Eau De Parfum Intense","Y Eau De Parfum Intense","8000","https://mazaya.eg/en/y-eau-de-parfum-intense","https://www.mazaya.eg/media/catalog/product/e/z/ezgif-2-a1ea2779c9.jpg?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","Y Eau de Toilette","Y EAU DE TOILETTE","6300","https://mazaya.eg/en/y-eau-de-toilette","https://www.mazaya.eg/media/catalog/product/y/s/ysl_dmi_fram_y-edt_packshot_threequarter_100ml_1000x1000px_3614273683401_rgb_1.jpg?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","Y Eau de Parfum","Yves Saint Laurent Y EDP","7000","https://mazaya.eg/en/yves-saint-laurent-y-edp123455-html12344","https://www.mazaya.eg/media/catalog/product/3/6/3614272050358_100ml_y-eau-de-parfum_alt1_1_1.png?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","Y EDP set","6222066406938","8700","https://mazaya.eg/en/y-edp-set","https://www.mazaya.eg/media/catalog/product/6/2/6222066406938.png?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","YSL Y Le parfum 200  ML","3614273846035","8800","https://mazaya.eg/en/ysl-y-le-parfum-200-ml","https://www.mazaya.eg/media/catalog/product/3/6/3614273846035_2_.jpg?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","La Nuit de L'Homme Bleu Electrique Eau de Toilette","LA NUIT DE L'HOMME BLEU ELECTRIQUE EAU DE TOILETTE","5500","https://mazaya.eg/en/la-nuit-de-l-homme-bleu-electrique-eau-de-toilette123455-html12344","https://www.mazaya.eg/media/catalog/product/y/v/yves-saint-laurent-la-nuit-de-l-homme-eau-electrique-edt.jpg?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","Y Le Parfum","Y LE PARFUM","7800","https://mazaya.eg/en/y-le-parfum123455-html12344","https://www.mazaya.eg/media/catalog/product/y/v/yves-saint-laurent-y-le-parfum-eau-de-parfum-60-ml_1.jpg?store=en&image-type=small_image"
"Men Fragrance","YVES SAINT LAURENT","L’Homme Le Parfum","L’Homme Le Parfum","6500","https://mazaya.eg/en/l-homme-le-parfum","https://www.mazaya.eg/media/catalog/product/5/0/50m_4.jpg?store=en&image-type=small_image"
"Men Fragrance","POLICE","RICH GUY FOR MAN EDT 100ML VAPO","679602001335","2420","https://mazaya.eg/en/rich-guy-for-man-edt-100ml-vapo","https://www.mazaya.eg/media/catalog/product/p/o/police_rich_guy_100ml_v2.png?store=en&image-type=small_image"
"Men Fragrance","POLICE","POLICE CONTEMPORARY SILVER ALLURE FOR MAN EAU DE TOILETTE 100 ML VAPO","679602591010","1320","https://mazaya.eg/en/police-contemporary-silver-allure-for-man-eau-de-toilette-100-ml-vapo","https://www.mazaya.eg/media/catalog/product/6/7/679602591010-1.jpg?store=en&image-type=small_image"
"Men Fragrance","POLICE","POLICE AMBER GOLD FOR MAN EAU DE TOILETTE 100 ML VAPO","679602531108","1320","https://mazaya.eg/en/police-amber-gold-for-man-eau-de-toilette-100-ml-vapo","https://www.mazaya.eg/media/catalog/product/6/7/679602531108-1_1.jpg?store=en&image-type=small_image"
"Men Fragrance","POLICE","POLICE GENTLEMAN EAU DE TOILETTE 100 ml VAPO","679602241106","1320","https://mazaya.eg/en/gentleman-eau-de-toilette-100-ml","https://www.mazaya.eg/media/catalog/product/6/7/679602241106_xpgkaalutk9ha1p7.jpg?store=en&image-type=small_image"
"Men Fragrance","POLICE","POLICE DEEP BLUE EAU DE TOILETTE 100 ml VAPO","679602221108","1320","https://mazaya.eg/en/deep-blue-eau-de-toilette-100-ml","https://www.mazaya.eg/media/catalog/product/6/7/679602221108_0leqjy8u8rjc0wru.jpg?store=en&image-type=small_image"
"Men Fragrance","POLICE","Frozen Eau de Toilette Spray","Police Frozen EDT Spray","1320","https://mazaya.eg/en/police-frozen-edt-spray123455-html","https://www.mazaya.eg/media/catalog/product/s/-/s-l1600_24.jpg?store=en&image-type=small_image"
"Men Fragrance","POLICE","Original Eau de Toilette","POLICE Original EDT","1320","https://mazaya.eg/en/police-original-edt123455-html","https://www.mazaya.eg/media/catalog/product/7/8/78170529_max_1.jpg?store=en&image-type=small_image"
"Men Fragrance","POLICE","Cosmopolitan Eau de Toilette","Police cosmopolitan EDT perfume for men","1320","https://mazaya.eg/en/police-cosmopolitan-edt-perfume-for-men123455-html","https://www.mazaya.eg/media/catalog/product/6/6/66cc73cdd6422f1eac0b3a382d16c303_images_1.jpg?store=en&image-type=small_image"
"Men Fragrance","POLICE","Energy Eau De Toilette Spray","Police Energy for Men Eau De Toilette Spray","1320","https://mazaya.eg/en/police-energy-for-men-eau-de-toilette-spray123455-html","https://www.mazaya.eg/media/catalog/product/6/1/61weyo6u4rl._sl1500__2.jpg?store=en&image-type=small_image"
"Men Fragrance","POLICE","Contemporary Eau De Toilette","Police Contemporary for Men - Eau de Toilette","1320","https://mazaya.eg/en/police-contemporary-for-men-eau-de-toilette123455-html","https://www.mazaya.eg/media/catalog/product/9/e/9e5ee7a365e8bd52b73bfb3c8b801a9d_images_mini_2_1.jpg?store=en&image-type=small_image"
"Men Fragrance","Prada","Paradigme Eau de Parfum Refill 150ML","3614274182910","8500","https://mazaya.eg/en/paradigme-eau-de-parfum-refill-150ml","https://www.mazaya.eg/media/catalog/product/3/6/3614274182910_1.png?store=en&image-type=small_image"
"Men Fragrance","Prada","Paradigme Eau de Parfum","Paradigme Eau de Parfum","6500","https://mazaya.eg/en/paradigme-eau-de-parfum","https://www.mazaya.eg/media/catalog/product/3/6/3614274172997_1.png?store=en&image-type=small_image"
"Men Fragrance","Prada","LUNA ROSSA CARBON EAU DE TOILETTE-100ML","8435137759781","6700","https://mazaya.eg/en/luna-rossa-carbon-eau-de-toilette-100ml","https://www.mazaya.eg/media/catalog/product/l/u/luna_rossa_carbon_eau_de_toilette_.jpg?store=en&image-type=small_image"
"Men Fragrance","Prada","LUNA ROSSA BLACK EAU DE PARFUM-100 ML","8435137782949","8200","https://mazaya.eg/en/luna-rossa-black-eau-de-parfum","https://www.mazaya.eg/media/catalog/product/l/u/luna_rossa_black_eau_de_parfum.jpg?store=en&image-type=small_image"
"Men Fragrance","Prada","LUNA ROSSA OCEAN EAU DE PARFUM 100 ML","3614273768832","8200","https://mazaya.eg/en/luna-rossa-ocean-eau-de-parfum-100-ml","https://www.mazaya.eg/media/catalog/product/1/_/1_4_4.png?store=en&image-type=small_image"
"Men Fragrance","Prada","L'HOMME EAU DE PARFUM INTENSE 100ML","8435137764730","9200","https://mazaya.eg/en/l-homme-eau-de-parfum-intense","https://www.mazaya.eg/media/catalog/product/p/r/prada-fragrance-lhommeprada-intenseedp100ml-8435137764730-packshot-front.jpg?store=en&image-type=small_image"
"Men Fragrance","ARMAF","CLUB DE NUIT  BLUE ICONIC 105ML EDP","6294015164152","3630","https://mazaya.eg/en/club-de-nuit-blue-iconic-105ml-edp","https://www.mazaya.eg/media/catalog/product/6/2/6294015164152-1.png?store=en&image-type=small_image"
"Men Fragrance","ARMAF","CLUB DE NUIT RED UNTOLD 105ML EDP","6294015164176","3630","https://mazaya.eg/en/club-de-nuit-red-untold-105ml-edp","https://www.mazaya.eg/media/catalog/product/6/2/6294015164176.png?store=en&image-type=small_image"
"Men Fragrance","ARMAF","CLUB DE NUIT SILLAGE 105ML EDP","6294015136470","3575","https://mazaya.eg/en/club-de-nuit-sillage-105ml-edp","https://www.mazaya.eg/media/catalog/product/6/2/6294015136470.png?store=en&image-type=small_image"
"Men Fragrance","ARMAF","CLUB DE NUIT INTENSE MAN 105ML","6085010044712","2805","https://mazaya.eg/en/club-de-nuit-intense-man-105ml","https://www.mazaya.eg/media/catalog/product/i/n/intense_man_bottle-1_copy.jpg?store=en&image-type=small_image"
"Men Fragrance","ARMAF","CLUB DE NUIT URBAN MAN ELIXIR - 105ML","6294015163513","2475","https://mazaya.eg/en/club-de-nuit-urban-man-elixir-105ml","https://www.mazaya.eg/media/catalog/product/6/2/6294015163513.jpeg?store=en&image-type=small_image"
"Men Fragrance","ARMAF","ODYSSEY MANDARIN SKY  100ML","6294015149371","1815","https://mazaya.eg/en/odyssey-mandarin-sky-100ml","https://www.mazaya.eg/media/catalog/product/o/d/odyssey-mandarine-sky-100ml-box-1_1_.png?store=en&image-type=small_image"
"Men Fragrance","JEAN PAUL GAULTIER","Le Male Elixir Absolu INTENSE 125 ML","8435415102346","9900","https://mazaya.eg/en/le-male-elixir-absolu-intense-125-ml","https://www.mazaya.eg/media/catalog/product/8/4/8435415102346.png?store=en&image-type=small_image"
"Men Fragrance","JEAN PAUL GAULTIER","Scandal Intense MEN-100 ML","8435415102728","8000","https://mazaya.eg/en/scandal-intense-men-100-ml","https://www.mazaya.eg/media/catalog/product/8/4/8435415102728_5_.png?store=en&image-type=small_image"
"Men Fragrance","JEAN PAUL GAULTIER","SCANDAL RE24 HIM PARFUM","SCANDAL RE24 HIM PARFUM","6600","https://mazaya.eg/en/scandal-re24-him-parfum","https://www.mazaya.eg/media/catalog/product/8/4/8435415080378_1.jpg?store=en&image-type=small_image"
"Men Fragrance","JEAN PAUL GAULTIER","EDT125ML XMAS COLLECTOR HD23","8435415081177","4300","https://mazaya.eg/en/edt125ml-xmas-collector-hd23","https://www.mazaya.eg/media/catalog/product/8/4/8435415081177_fyjdmjn43iicr5hr.jpg?store=en&image-type=small_image"
"Men Fragrance","JEAN PAUL GAULTIER","Le Male Lover Eau De Parfum 125 ML","8435415091428","6200","https://mazaya.eg/en/le-male-lover-eau-de-parfum-125-ml","https://www.mazaya.eg/media/catalog/product/8/4/8435415091428.jpg?store=en&image-type=small_image"
"Men Fragrance","JEAN PAUL GAULTIER","Le Male Elixir 125 ML","8435415076944","9200","https://mazaya.eg/en/le-male-elixir-125-ml","https://www.mazaya.eg/media/catalog/product/8/4/8435415076944.jpg?store=en&image-type=small_image"
"Men Fragrance","JEAN PAUL GAULTIER","GAULTIER DIVINE RE24 EDP 100ML","8435415091169","10200","https://mazaya.eg/en/gaultier-divine-re24-edp-100ml","https://www.mazaya.eg/media/catalog/product/8/4/8435415091169.jpg?store=en&image-type=small_image"
"Men Fragrance","JEAN PAUL GAULTIER"," Le Male Le Parfum EDP  Intense 200ML","8435415032360","7700","https://mazaya.eg/en/le-male-le-parfum-edp-intense-200ml","https://www.mazaya.eg/media/catalog/product/8/4/8435415032360.jpg?store=en&image-type=small_image"
"Men Fragrance","JEAN PAUL GAULTIER","Jean Paul Gaultier Men's Scandal Le Parfum EDP 100ML","8435415065191","8400","https://mazaya.eg/en/jean-paul-gaultier-men-s-scandal-le-parfum-edp-100ml","https://www.mazaya.eg/media/catalog/product/8/4/8435415065191.jpg?store=en&image-type=small_image"
"Men Fragrance","PACO RABANNE","Million Gold Elixir Parfum Intense","Million Gold Elixir Parfum Intense","6200","https://mazaya.eg/en/million-gold-elixir-parfum-intense","https://www.mazaya.eg/media/catalog/product/3/3/3349668644933.png?store=en&image-type=small_image"
"Men Fragrance","PACO RABANNE","INVICTUS VICTORY EDP 100ML","3349668588732","7600","https://mazaya.eg/en/invictus-victory-edp-100ml","https://www.mazaya.eg/media/catalog/product/3/3/3349668588732.jpg?store=en&image-type=small_image"
"Men Fragrance","PACO RABANNE","Million Gold EDP INTENSE","Million Gold EDP INTENSE","5600","https://mazaya.eg/en/million-gold-edp-intense","https://www.mazaya.eg/media/catalog/product/3/3/3349668630349_1.jpg?store=en&image-type=small_image"
